,index_x,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,index_y,Classification
722,725,176.9.40.135-192.168.43.129-444-58541-6,176.9.40.135,444,192.168.43.129,58541,6,19/08/2020 10:45:10 AM,722,DoS Hulk
723,726,192.168.43.129-34.230.245.137-58535-443-6,34.230.245.137,443,192.168.43.129,58535,6,19/08/2020 10:45:10 AM,723,BENIGN
724,727,128.116.123.3-192.168.43.129-443-58542-6,192.168.43.129,58542,128.116.123.3,443,6,19/08/2020 10:45:10 AM,724,BENIGN
725,728,176.9.40.135-192.168.43.129-444-58543-6,192.168.43.129,58543,176.9.40.135,444,6,19/08/2020 10:45:11 AM,725,BENIGN
726,729,128.116.123.3-192.168.43.129-443-58542-6,192.168.43.129,58542,128.116.123.3,443,6,19/08/2020 10:45:12 AM,726,BENIGN
727,730,176.9.40.135-192.168.43.129-444-58543-6,176.9.40.135,444,192.168.43.129,58543,6,19/08/2020 10:45:12 AM,727,DoS Hulk
728,731,176.9.40.135-192.168.43.129-444-58545-6,192.168.43.129,58545,176.9.40.135,444,6,19/08/2020 10:45:12 AM,728,BENIGN
729,732,192.168.43.129-107.6.177.186-58544-80-6,192.168.43.129,58544,107.6.177.186,80,6,19/08/2020 10:45:12 AM,729,BENIGN
730,734,176.9.40.135-192.168.43.129-444-58549-6,192.168.43.129,58549,176.9.40.135,444,6,19/08/2020 10:45:13 AM,730,BENIGN
731,735,192.168.43.129-107.6.177.186-58547-80-6,192.168.43.129,58547,107.6.177.186,80,6,19/08/2020 10:45:13 AM,731,BENIGN
732,736,192.168.43.129-107.6.177.186-58547-80-6,107.6.177.186,80,192.168.43.129,58547,6,19/08/2020 10:45:14 AM,732,BENIGN
733,737,176.9.40.135-192.168.43.129-444-58548-6,192.168.43.129,58548,176.9.40.135,444,6,19/08/2020 10:45:13 AM,733,BENIGN
734,738,176.9.40.135-192.168.43.129-444-58548-6,192.168.43.129,58548,176.9.40.135,444,6,19/08/2020 10:45:14 AM,734,BENIGN
735,739,192.168.43.129-3.220.112.94-58546-443-6,192.168.43.129,58546,3.220.112.94,443,6,19/08/2020 10:45:12 AM,735,BENIGN
736,740,192.168.43.129-204.79.197.219-58237-443-6,192.168.43.129,58237,204.79.197.219,443,6,19/08/2020 10:43:08 AM,736,BENIGN
737,741,192.168.43.129-204.79.197.219-58235-443-6,192.168.43.129,58235,204.79.197.219,443,6,19/08/2020 10:43:08 AM,737,BENIGN
738,742,176.9.40.135-192.168.43.129-444-58552-6,192.168.43.129,58552,176.9.40.135,444,6,19/08/2020 10:45:14 AM,738,BENIGN
739,743,192.168.43.129-34.107.165.220-58551-443-6,192.168.43.129,58551,34.107.165.220,443,6,19/08/2020 10:45:14 AM,739,BENIGN
740,744,176.9.40.135-192.168.43.129-444-58554-6,192.168.43.129,58554,176.9.40.135,444,6,19/08/2020 10:45:15 AM,740,BENIGN
741,745,176.9.40.135-192.168.43.129-444-58554-6,192.168.43.129,58554,176.9.40.135,444,6,19/08/2020 10:45:17 AM,741,BENIGN
742,746,192.168.43.129-3.220.112.94-58553-443-6,192.168.43.129,58553,3.220.112.94,443,6,19/08/2020 10:45:15 AM,742,BENIGN
743,747,192.168.43.129-3.220.112.94-58553-443-6,3.220.112.94,443,192.168.43.129,58553,6,19/08/2020 10:45:17 AM,743,BENIGN
744,748,176.9.40.135-192.168.43.129-444-58556-6,192.168.43.129,58556,176.9.40.135,444,6,19/08/2020 10:45:16 AM,744,BENIGN
745,749,192.168.43.129-52.223.198.2-58555-443-6,192.168.43.129,58555,52.223.198.2,443,6,19/08/2020 10:45:16 AM,745,BENIGN
746,750,192.168.43.129-52.223.198.2-58555-443-6,52.223.198.2,443,192.168.43.129,58555,6,19/08/2020 10:45:18 AM,746,BENIGN
747,751,176.9.40.135-192.168.43.129-444-58558-6,192.168.43.129,58558,176.9.40.135,444,6,19/08/2020 10:45:18 AM,747,BENIGN
748,752,176.9.40.135-192.168.43.129-444-58558-6,192.168.43.129,58558,176.9.40.135,444,6,19/08/2020 10:45:20 AM,748,BENIGN
749,753,192.168.43.129-34.107.165.220-58557-443-6,192.168.43.129,58557,34.107.165.220,443,6,19/08/2020 10:45:18 AM,749,BENIGN
750,754,192.168.43.129-104.17.79.107-58538-443-6,192.168.43.129,58538,104.17.79.107,443,6,19/08/2020 10:45:08 AM,750,BENIGN
751,755,191.232.245.3-192.168.43.129-443-58563-6,192.168.43.129,58563,191.232.245.3,443,6,19/08/2020 10:45:23 AM,751,BENIGN
752,756,191.232.245.3-192.168.43.129-443-58563-6,192.168.43.129,58563,191.232.245.3,443,6,19/08/2020 10:45:24 AM,752,BENIGN
753,757,176.9.40.135-192.168.43.129-444-58560-6,192.168.43.129,58560,176.9.40.135,444,6,19/08/2020 10:45:20 AM,753,BENIGN
754,758,176.9.40.135-192.168.43.129-444-58560-6,192.168.43.129,58560,176.9.40.135,444,6,19/08/2020 10:45:25 AM,754,BENIGN
755,759,192.168.43.129-2.18.233.29-58559-443-6,192.168.43.129,58559,2.18.233.29,443,6,19/08/2020 10:45:20 AM,755,BENIGN
756,760,192.168.43.129-2.18.233.29-58559-443-6,2.18.233.29,443,192.168.43.129,58559,6,19/08/2020 10:45:25 AM,756,BENIGN
757,761,192.168.43.129-209.151.194.144-58520-80-6,192.168.43.129,58520,209.151.194.144,80,6,19/08/2020 10:44:55 AM,757,BENIGN
758,762,176.9.40.135-192.168.43.129-444-58521-6,192.168.43.129,58521,176.9.40.135,444,6,19/08/2020 10:44:55 AM,758,BENIGN
759,763,192.168.43.129-209.151.194.144-58520-80-6,192.168.43.129,58520,209.151.194.144,80,6,19/08/2020 10:45:26 AM,759,BENIGN
760,764,176.9.40.135-192.168.43.129-444-58521-6,176.9.40.135,444,192.168.43.129,58521,6,19/08/2020 10:45:26 AM,760,BENIGN
761,765,176.9.40.135-192.168.43.129-444-58567-6,192.168.43.129,58567,176.9.40.135,444,6,19/08/2020 10:45:27 AM,761,BENIGN
762,766,176.9.40.135-192.168.43.129-444-58567-6,192.168.43.129,58567,176.9.40.135,444,6,19/08/2020 10:45:29 AM,762,BENIGN
763,767,192.168.43.129-34.98.91.248-58566-443-6,192.168.43.129,58566,34.98.91.248,443,6,19/08/2020 10:45:27 AM,763,BENIGN
764,768,176.9.40.135-192.168.43.129-444-58572-6,192.168.43.129,58572,176.9.40.135,444,6,19/08/2020 10:45:29 AM,764,BENIGN
765,769,176.9.40.135-192.168.43.129-444-58572-6,192.168.43.129,58572,176.9.40.135,444,6,19/08/2020 10:45:30 AM,765,BENIGN
766,770,192.168.43.129-54.225.215.180-58569-443-6,192.168.43.129,58569,54.225.215.180,443,6,19/08/2020 10:45:29 AM,766,BENIGN
767,771,192.168.43.129-54.225.215.180-58569-443-6,54.225.215.180,443,192.168.43.129,58569,6,19/08/2020 10:45:30 AM,767,BENIGN
768,772,176.9.40.135-192.168.43.129-444-58576-6,192.168.43.129,58576,176.9.40.135,444,6,19/08/2020 10:45:30 AM,768,BENIGN
769,773,176.9.40.135-192.168.43.129-444-58576-6,192.168.43.129,58576,176.9.40.135,444,6,19/08/2020 10:45:31 AM,769,BENIGN
770,774,192.168.43.129-87.240.190.70-58575-443-6,192.168.43.129,58575,87.240.190.70,443,6,19/08/2020 10:45:30 AM,770,BENIGN
771,775,176.9.40.135-192.168.43.129-444-55568-6,176.9.40.135,444,192.168.43.129,55568,6,19/08/2020 10:43:30 AM,771,BENIGN
772,776,176.9.40.135-192.168.43.129-444-58565-6,192.168.43.129,58565,176.9.40.135,444,6,19/08/2020 10:45:26 AM,772,BENIGN
773,777,192.168.43.129-81.31.203.150-58564-443-6,192.168.43.129,58564,81.31.203.150,443,6,19/08/2020 10:45:26 AM,773,BENIGN
774,778,192.168.43.129-81.31.203.150-58564-443-6,81.31.203.150,443,192.168.43.129,58564,6,19/08/2020 10:45:33 AM,774,BENIGN
775,779,176.9.40.135-192.168.43.129-444-58582-6,192.168.43.129,58582,176.9.40.135,444,6,19/08/2020 10:45:32 AM,775,BENIGN
776,780,192.168.43.129-104.18.18.124-58581-443-6,192.168.43.129,58581,104.18.18.124,443,6,19/08/2020 10:45:32 AM,776,BENIGN
777,781,176.9.40.135-192.168.43.129-444-58578-6,192.168.43.129,58578,176.9.40.135,444,6,19/08/2020 10:45:30 AM,777,BENIGN
778,782,192.168.43.129-31.13.92.174-58577-443-6,192.168.43.129,58577,31.13.92.174,443,6,19/08/2020 10:45:30 AM,778,BENIGN
779,783,192.168.43.129-31.13.92.174-58577-443-6,31.13.92.174,443,192.168.43.129,58577,6,19/08/2020 10:45:36 AM,779,BENIGN
780,784,176.9.40.135-192.168.43.129-444-58574-6,192.168.43.129,58574,176.9.40.135,444,6,19/08/2020 10:45:29 AM,780,BENIGN
781,785,176.9.40.135-192.168.43.129-444-58574-6,192.168.43.129,58574,176.9.40.135,444,6,19/08/2020 10:45:37 AM,781,BENIGN
782,786,192.168.43.129-52.209.68.178-58573-443-6,192.168.43.129,58573,52.209.68.178,443,6,19/08/2020 10:45:29 AM,782,BENIGN
783,787,192.168.43.129-52.209.68.178-58573-443-6,52.209.68.178,443,192.168.43.129,58573,6,19/08/2020 10:45:37 AM,783,BENIGN
784,788,151.139.128.8-192.168.43.129-443-58493-6,192.168.43.129,58493,151.139.128.8,443,6,19/08/2020 10:44:36 AM,784,BENIGN
785,789,151.139.128.8-192.168.43.129-443-58493-6,192.168.43.129,58493,151.139.128.8,443,6,19/08/2020 10:45:39 AM,785,BENIGN
786,790,176.9.40.135-192.168.43.129-444-58584-6,192.168.43.129,58584,176.9.40.135,444,6,19/08/2020 10:45:37 AM,786,BENIGN
787,791,176.9.40.135-192.168.43.129-444-58584-6,192.168.43.129,58584,176.9.40.135,444,6,19/08/2020 10:45:39 AM,787,BENIGN
788,792,192.168.43.129-52.209.68.178-58583-443-6,192.168.43.129,58583,52.209.68.178,443,6,19/08/2020 10:45:37 AM,788,BENIGN
789,793,192.168.43.129-104.17.79.107-58562-443-6,192.168.43.129,58562,104.17.79.107,443,6,19/08/2020 10:45:23 AM,789,BENIGN
790,794,191.232.245.3-192.168.43.129-443-58589-6,192.168.43.129,58589,191.232.245.3,443,6,19/08/2020 10:45:40 AM,790,BENIGN
791,795,191.232.245.3-192.168.43.129-443-58589-6,192.168.43.129,58589,191.232.245.3,443,6,19/08/2020 10:45:41 AM,791,BENIGN
792,796,192.168.43.129-192.232.202.172-58585-80-6,192.168.43.129,58585,192.232.202.172,80,6,19/08/2020 10:45:39 AM,792,BENIGN
793,797,176.9.40.135-192.168.43.129-444-58586-6,192.168.43.129,58586,176.9.40.135,444,6,19/08/2020 10:45:39 AM,793,BENIGN
794,798,192.168.43.129-192.232.202.172-58585-80-6,192.168.43.129,58585,192.232.202.172,80,6,19/08/2020 10:45:42 AM,794,BENIGN
795,799,176.9.40.135-192.168.43.129-444-58586-6,176.9.40.135,444,192.168.43.129,58586,6,19/08/2020 10:45:42 AM,795,BENIGN
796,800,176.9.40.135-192.168.43.129-444-58592-6,192.168.43.129,58592,176.9.40.135,444,6,19/08/2020 10:45:41 AM,796,BENIGN
797,801,176.9.40.135-192.168.43.129-444-58592-6,192.168.43.129,58592,176.9.40.135,444,6,19/08/2020 10:45:42 AM,797,BENIGN
798,802,192.168.43.129-104.19.154.59-58591-443-6,192.168.43.129,58591,104.19.154.59,443,6,19/08/2020 10:45:41 AM,798,BENIGN
799,803,192.168.43.129-104.19.154.59-58591-443-6,104.19.154.59,443,192.168.43.129,58591,6,19/08/2020 10:45:42 AM,799,BENIGN
800,804,176.9.40.135-192.168.43.129-444-58594-6,192.168.43.129,58594,176.9.40.135,444,6,19/08/2020 10:45:43 AM,800,BENIGN
801,805,176.9.40.135-192.168.43.129-444-58594-6,192.168.43.129,58594,176.9.40.135,444,6,19/08/2020 10:45:44 AM,801,BENIGN
802,806,192.168.43.129-65.60.62.74-58593-80-6,192.168.43.129,58593,65.60.62.74,80,6,19/08/2020 10:45:43 AM,802,BENIGN
803,807,192.168.43.129-65.60.62.74-58593-80-6,65.60.62.74,80,192.168.43.129,58593,6,19/08/2020 10:45:44 AM,803,BENIGN
804,808,191.232.245.3-192.168.43.129-443-58595-6,192.168.43.129,58595,191.232.245.3,443,6,19/08/2020 10:45:43 AM,804,BENIGN
805,809,191.232.245.3-192.168.43.129-443-58595-6,192.168.43.129,58595,191.232.245.3,443,6,19/08/2020 10:45:44 AM,805,BENIGN
806,810,176.9.40.135-192.168.43.129-444-57941-6,176.9.40.135,444,192.168.43.129,57941,6,19/08/2020 10:43:40 AM,806,BENIGN
807,811,192.168.43.129-31.13.92.36-57939-443-6,192.168.43.129,57939,31.13.92.36,443,6,19/08/2020 10:43:40 AM,807,BENIGN
808,812,176.9.40.135-192.168.43.129-444-58599-6,192.168.43.129,58599,176.9.40.135,444,6,19/08/2020 10:45:50 AM,808,BENIGN
809,813,176.9.40.135-192.168.43.129-444-58599-6,192.168.43.129,58599,176.9.40.135,444,6,19/08/2020 10:45:53 AM,809,BENIGN
810,814,192.168.43.129-46.28.207.158-58598-443-6,192.168.43.129,58598,46.28.207.158,443,6,19/08/2020 10:45:50 AM,810,BENIGN
811,815,192.168.43.129-46.28.207.158-58598-443-6,46.28.207.158,443,192.168.43.129,58598,6,19/08/2020 10:45:53 AM,811,BENIGN
812,816,176.9.40.135-192.168.43.129-444-58597-6,192.168.43.129,58597,176.9.40.135,444,6,19/08/2020 10:45:45 AM,812,BENIGN
813,817,176.9.40.135-192.168.43.129-444-58597-6,192.168.43.129,58597,176.9.40.135,444,6,19/08/2020 10:45:54 AM,813,BENIGN
814,818,192.168.43.129-31.13.92.51-58596-443-6,192.168.43.129,58596,31.13.92.51,443,6,19/08/2020 10:45:45 AM,814,BENIGN
815,819,192.168.43.129-31.13.92.51-58596-443-6,31.13.92.51,443,192.168.43.129,58596,6,19/08/2020 10:45:54 AM,815,BENIGN
816,820,192.168.43.129-104.17.78.107-58590-443-6,192.168.43.129,58590,104.17.78.107,443,6,19/08/2020 10:45:40 AM,816,BENIGN
817,821,192.168.43.129-13.107.5.93-58605-443-6,192.168.43.129,58605,13.107.5.93,443,6,19/08/2020 10:45:56 AM,817,DoS slowloris
818,822,192.168.43.129-13.107.5.93-58605-443-6,192.168.43.129,58605,13.107.5.93,443,6,19/08/2020 10:45:56 AM,818,BENIGN
819,823,191.232.245.3-192.168.43.129-443-58604-6,192.168.43.129,58604,191.232.245.3,443,6,19/08/2020 10:45:55 AM,819,BENIGN
820,824,191.232.245.3-192.168.43.129-443-58604-6,192.168.43.129,58604,191.232.245.3,443,6,19/08/2020 10:45:56 AM,820,BENIGN
821,825,176.9.40.135-192.168.43.129-444-58607-6,192.168.43.129,58607,176.9.40.135,444,6,19/08/2020 10:45:57 AM,821,BENIGN
822,826,176.9.40.135-192.168.43.129-444-58607-6,192.168.43.129,58607,176.9.40.135,444,6,19/08/2020 10:45:59 AM,822,BENIGN
823,827,192.168.43.129-23.160.0.107-58606-443-6,192.168.43.129,58606,23.160.0.107,443,6,19/08/2020 10:45:57 AM,823,BENIGN
824,828,192.168.43.129-23.160.0.107-58606-443-6,23.160.0.107,443,192.168.43.129,58606,6,19/08/2020 10:45:59 AM,824,BENIGN
825,829,176.9.40.135-192.168.43.129-444-58601-6,192.168.43.129,58601,176.9.40.135,444,6,19/08/2020 10:45:54 AM,825,BENIGN
826,830,176.9.40.135-192.168.43.129-444-58601-6,192.168.43.129,58601,176.9.40.135,444,6,19/08/2020 10:46:01 AM,826,BENIGN
827,831,192.168.43.129-94.188.236.9-58600-443-6,192.168.43.129,58600,94.188.236.9,443,6,19/08/2020 10:45:54 AM,827,BENIGN
828,832,192.168.43.129-94.188.236.9-58600-443-6,94.188.236.9,443,192.168.43.129,58600,6,19/08/2020 10:46:01 AM,828,BENIGN
829,833,192.168.43.129-40.127.142.76-58395-443-6,192.168.43.129,58395,40.127.142.76,443,6,19/08/2020 10:44:03 AM,829,BENIGN
830,834,192.168.43.129-204.79.197.200-58397-443-6,192.168.43.129,58397,204.79.197.200,443,6,19/08/2020 10:44:03 AM,830,BENIGN
831,835,192.168.43.129-116.203.251.58-58608-443-6,192.168.43.129,58608,116.203.251.58,443,6,19/08/2020 10:46:05 AM,831,BENIGN
832,836,176.9.40.135-192.168.43.129-444-58609-6,192.168.43.129,58609,176.9.40.135,444,6,19/08/2020 10:46:06 AM,832,BENIGN
833,837,192.168.43.129-116.203.251.58-58608-443-6,192.168.43.129,58608,116.203.251.58,443,6,19/08/2020 10:46:07 AM,833,BENIGN
834,839,176.9.40.135-192.168.43.129-444-58612-6,192.168.43.129,58612,176.9.40.135,444,6,19/08/2020 10:46:07 AM,834,BENIGN
835,840,176.9.40.135-192.168.43.129-444-58612-6,192.168.43.129,58612,176.9.40.135,444,6,19/08/2020 10:46:08 AM,835,BENIGN
836,841,192.168.43.129-93.115.29.120-58611-80-6,192.168.43.129,58611,93.115.29.120,80,6,19/08/2020 10:46:07 AM,836,BENIGN
837,842,192.168.43.129-93.115.29.120-58611-80-6,93.115.29.120,80,192.168.43.129,58611,6,19/08/2020 10:46:09 AM,837,BENIGN
838,843,192.168.43.129-18.202.163.246-58406-443-6,192.168.43.129,58406,18.202.163.246,443,6,19/08/2020 10:44:05 AM,838,BENIGN
839,845,192.168.43.129-52.142.114.2-58398-443-6,192.168.43.129,58398,52.142.114.2,443,6,19/08/2020 10:44:03 AM,839,BENIGN
840,846,176.9.40.135-192.168.43.129-444-58615-6,192.168.43.129,58615,176.9.40.135,444,6,19/08/2020 10:46:08 AM,840,BENIGN
841,847,176.9.40.135-192.168.43.129-444-58615-6,192.168.43.129,58615,176.9.40.135,444,6,19/08/2020 10:46:10 AM,841,BENIGN
842,848,192.168.43.129-104.22.7.169-58614-443-6,192.168.43.129,58614,104.22.7.169,443,6,19/08/2020 10:46:08 AM,842,BENIGN
843,849,176.9.40.135-192.168.43.129-444-58617-6,192.168.43.129,58617,176.9.40.135,444,6,19/08/2020 10:46:08 AM,843,BENIGN
844,850,176.9.40.135-192.168.43.129-444-58617-6,192.168.43.129,58617,176.9.40.135,444,6,19/08/2020 10:46:10 AM,844,BENIGN
845,851,192.168.43.129-3.220.112.94-58616-443-6,192.168.43.129,58616,3.220.112.94,443,6,19/08/2020 10:46:08 AM,845,BENIGN
846,852,192.168.43.129-3.220.112.94-58616-443-6,3.220.112.94,443,192.168.43.129,58616,6,19/08/2020 10:46:10 AM,846,DoS Hulk
847,853,192.168.43.129-204.79.197.203-58402-443-6,192.168.43.129,58402,204.79.197.203,443,6,19/08/2020 10:44:04 AM,847,BENIGN
848,854,176.9.40.135-192.168.43.129-444-58619-6,192.168.43.129,58619,176.9.40.135,444,6,19/08/2020 10:46:09 AM,848,BENIGN
849,855,176.9.40.135-192.168.43.129-444-58619-6,192.168.43.129,58619,176.9.40.135,444,6,19/08/2020 10:46:11 AM,849,BENIGN
850,856,192.168.43.129-69.31.136.5-58618-443-6,192.168.43.129,58618,69.31.136.5,443,6,19/08/2020 10:46:09 AM,850,BENIGN
851,857,162.254.196.68-192.168.43.129-27026-58620-6,192.168.43.129,58620,162.254.196.68,27026,6,19/08/2020 10:46:09 AM,851,BENIGN
852,858,176.9.40.135-192.168.43.129-444-58621-6,192.168.43.129,58621,176.9.40.135,444,6,19/08/2020 10:46:09 AM,852,BENIGN
853,859,162.254.196.68-192.168.43.129-27026-58620-6,162.254.196.68,27026,192.168.43.129,58620,6,19/08/2020 10:46:11 AM,853,BENIGN
854,860,192.168.43.129-204.79.197.203-58388-443-6,192.168.43.129,58388,204.79.197.203,443,6,19/08/2020 10:44:02 AM,854,BENIGN
855,861,176.9.40.135-192.168.43.129-444-58621-6,176.9.40.135,444,192.168.43.129,58621,6,19/08/2020 10:46:11 AM,855,BENIGN
856,862,176.9.40.135-192.168.43.129-444-58623-6,192.168.43.129,58623,176.9.40.135,444,6,19/08/2020 10:46:11 AM,856,BENIGN
857,863,176.9.40.135-192.168.43.129-444-58623-6,192.168.43.129,58623,176.9.40.135,444,6,19/08/2020 10:46:13 AM,857,BENIGN
858,864,192.168.43.129-3.220.112.94-58622-443-6,192.168.43.129,58622,3.220.112.94,443,6,19/08/2020 10:46:10 AM,858,BENIGN
859,866,176.9.40.135-192.168.43.129-444-58625-6,192.168.43.129,58625,176.9.40.135,444,6,19/08/2020 10:46:11 AM,859,BENIGN
860,867,192.168.43.129-69.31.136.5-58624-443-6,192.168.43.129,58624,69.31.136.5,443,6,19/08/2020 10:46:11 AM,860,BENIGN
861,868,192.168.43.129-87.240.129.181-58626-443-6,192.168.43.129,58626,87.240.129.181,443,6,19/08/2020 10:46:12 AM,861,BENIGN
862,869,176.9.40.135-192.168.43.129-444-58627-6,192.168.43.129,58627,176.9.40.135,444,6,19/08/2020 10:46:12 AM,862,BENIGN
863,870,192.168.43.129-87.240.129.181-58626-443-6,192.168.43.129,58626,87.240.129.181,443,6,19/08/2020 10:46:14 AM,863,BENIGN
864,871,192.168.43.129-23.62.125.212-58628-80-6,192.168.43.129,58628,23.62.125.212,80,6,19/08/2020 10:46:13 AM,864,DoS slowloris
865,872,176.9.40.135-192.168.43.129-444-58629-6,192.168.43.129,58629,176.9.40.135,444,6,19/08/2020 10:46:13 AM,865,BENIGN
866,873,192.168.43.129-23.62.125.212-58628-80-6,192.168.43.129,58628,23.62.125.212,80,6,19/08/2020 10:46:14 AM,866,BENIGN
867,874,176.9.40.135-192.168.43.129-444-58627-6,176.9.40.135,444,192.168.43.129,58627,6,19/08/2020 10:46:14 AM,867,BENIGN
868,875,176.9.40.135-192.168.43.129-444-58613-6,192.168.43.129,58613,176.9.40.135,444,6,19/08/2020 10:46:08 AM,868,BENIGN
869,876,176.9.40.135-192.168.43.129-444-58613-6,192.168.43.129,58613,176.9.40.135,444,6,19/08/2020 10:46:14 AM,869,BENIGN
870,877,192.168.43.129-94.188.236.9-58610-443-6,192.168.43.129,58610,94.188.236.9,443,6,19/08/2020 10:46:07 AM,870,BENIGN
871,878,176.9.40.135-192.168.43.129-444-58629-6,176.9.40.135,444,192.168.43.129,58629,6,19/08/2020 10:46:14 AM,871,BENIGN
872,879,176.9.40.135-192.168.43.129-444-58580-6,192.168.43.129,58580,176.9.40.135,444,6,19/08/2020 10:45:32 AM,872,BENIGN
873,880,184.31.88.85-192.168.43.129-443-58579-6,192.168.43.129,58579,184.31.88.85,443,6,19/08/2020 10:45:32 AM,873,BENIGN
874,881,192.168.43.129-94.188.236.9-58610-443-6,94.188.236.9,443,192.168.43.129,58610,6,19/08/2020 10:46:14 AM,874,BENIGN
875,882,184.31.88.85-192.168.43.129-443-58579-6,184.31.88.85,443,192.168.43.129,58579,6,19/08/2020 10:46:14 AM,875,BENIGN
876,883,176.9.40.135-192.168.43.129-444-58633-6,192.168.43.129,58633,176.9.40.135,444,6,19/08/2020 10:46:14 AM,876,BENIGN
877,884,192.168.43.129-107.6.177.186-58632-80-6,192.168.43.129,58632,107.6.177.186,80,6,19/08/2020 10:46:14 AM,877,BENIGN
878,885,192.168.43.129-107.6.177.186-58632-80-6,107.6.177.186,80,192.168.43.129,58632,6,19/08/2020 10:46:15 AM,878,BENIGN
879,886,176.9.40.135-192.168.43.129-444-58631-6,192.168.43.129,58631,176.9.40.135,444,6,19/08/2020 10:46:13 AM,879,BENIGN
880,887,192.168.43.129-69.31.136.5-58630-443-6,192.168.43.129,58630,69.31.136.5,443,6,19/08/2020 10:46:13 AM,880,BENIGN
881,888,176.9.40.135-192.168.43.129-444-58637-6,192.168.43.129,58637,176.9.40.135,444,6,19/08/2020 10:46:15 AM,881,BENIGN
882,889,176.9.40.135-192.168.43.129-444-58637-6,192.168.43.129,58637,176.9.40.135,444,6,19/08/2020 10:46:18 AM,882,BENIGN
883,890,192.168.43.129-69.31.136.5-58636-443-6,192.168.43.129,58636,69.31.136.5,443,6,19/08/2020 10:46:15 AM,883,BENIGN
884,891,176.9.40.135-192.168.43.129-444-58635-6,192.168.43.129,58635,176.9.40.135,444,6,19/08/2020 10:46:15 AM,884,BENIGN
885,892,176.9.40.135-192.168.43.129-444-58635-6,192.168.43.129,58635,176.9.40.135,444,6,19/08/2020 10:46:18 AM,885,BENIGN
886,893,185.104.209.7-192.168.43.129-443-58634-6,192.168.43.129,58634,185.104.209.7,443,6,19/08/2020 10:46:14 AM,886,BENIGN
887,894,185.104.209.7-192.168.43.129-443-58634-6,185.104.209.7,443,192.168.43.129,58634,6,19/08/2020 10:46:18 AM,887,BENIGN
888,895,192.168.43.129-2.19.18.93-58396-443-6,192.168.43.129,58396,2.19.18.93,443,6,19/08/2020 10:44:03 AM,888,BENIGN
889,896,176.9.40.135-192.168.43.129-444-58639-6,192.168.43.129,58639,176.9.40.135,444,6,19/08/2020 10:46:18 AM,889,BENIGN
890,897,192.168.43.129-69.31.136.5-58638-443-6,192.168.43.129,58638,69.31.136.5,443,6,19/08/2020 10:46:18 AM,890,BENIGN
891,898,176.9.40.135-192.168.43.129-444-58645-6,192.168.43.129,58645,176.9.40.135,444,6,19/08/2020 10:46:20 AM,891,BENIGN
892,899,176.9.40.135-192.168.43.129-444-58645-6,192.168.43.129,58645,176.9.40.135,444,6,19/08/2020 10:46:22 AM,892,BENIGN
893,900,192.168.43.129-69.31.136.5-58644-443-6,192.168.43.129,58644,69.31.136.5,443,6,19/08/2020 10:46:20 AM,893,BENIGN
894,901,176.9.40.135-192.168.43.129-444-58642-6,192.168.43.129,58642,176.9.40.135,444,6,19/08/2020 10:46:19 AM,894,BENIGN
895,902,176.9.40.135-192.168.43.129-444-58642-6,192.168.43.129,58642,176.9.40.135,444,6,19/08/2020 10:46:22 AM,895,BENIGN
896,903,185.104.209.7-192.168.43.129-443-58641-6,192.168.43.129,58641,185.104.209.7,443,6,19/08/2020 10:46:18 AM,896,BENIGN
897,904,185.104.209.7-192.168.43.129-443-58641-6,185.104.209.7,443,192.168.43.129,58641,6,19/08/2020 10:46:22 AM,897,BENIGN
898,905,176.9.40.135-192.168.43.129-444-58649-6,192.168.43.129,58649,176.9.40.135,444,6,19/08/2020 10:46:22 AM,898,BENIGN
899,906,192.168.43.129-93.115.29.120-58648-80-6,192.168.43.129,58648,93.115.29.120,80,6,19/08/2020 10:46:22 AM,899,BENIGN
